id,intent,question,answer,keywords,source
TAX_677,mixed_real_life,Ta yaya zan zama mai biyayya sosai?,"Ka bi doka, ka cika wajibai na haraji a kan lokaci, kuma ka riƙe bayanan kuɗi daidai.","biyayya, doka, haraji, lokaci",Nigeria Tax Act 2025 — General Framework
TAX_678,tax_general,Menene asalin dokar da aka ba da ta hannun Musa?,Asalin dokoki suna nufin tsarin doka da ke tsara yadda ake tara haraji da amfani da shi wajen hidimar jama'a.,"doka, haraji, jama'a",Nigeria Tax Act 2025 — General Provisions
TAX_679,tax_general,Menene manufar gwamnatin ta yi a Nijeriya?,"Manufar gwamnati ita ce tara haraji don samar da ayyuka kamar lafiya, ilimi da ababen more rayuwa.","gwamnati, haraji, ayyuka",Nigeria Tax Act 2025 — General Provisions
TAX_680,tax_general,Wane iko ne ke da hakkin kula da ƙabilu a Nijeriya?,Gwamnatin tarayya da jihohi ne ke da ikon kula da haraji da dokoki a Nijeriya.,"gwamnati, iko, haraji",Nigeria Tax Act 2025 — General Provisions
TAX_681,tax_general,Menene manyan haraji da aka amince da su a Nijeriya?,"Manyan haraji sun haɗa da VAT, harajin kuɗin shiga, da harajin kamfanoni.","VAT, haraji, kamfani",Nigeria Tax Act 2025 — General Provisions
TAX_682,tax_general,Waɗanne canje-canjen haraji ne aka yi?,An sabunta ƙa'idodi don inganta tattara haraji da rage kaucewa biyan haraji.,"canji, haraji, doka",Nigeria Tax Act 2025 — General Provisions
TAX_683,tax_general,Ta yaya gwamnatin ke yaɗa siyasa a Nijeriya?,Ta hanyar amfani da kuɗin haraji wajen samar da ayyukan jama'a da ci gaban ƙasa.,"gwamnati, haraji, ci gaba",Nigeria Tax Act 2025 — General Provisions
TAX_684,tax_general,Mene ne ma'aikatan gwamnati suka ce game da matsalar haraji?,Sun bayyana cewa bin doka da biyan haraji yana taimaka wa ci gaban ƙasa.,"ma'aikata, haraji, doka",Nigeria Tax Act 2025 — General Provisions
TAX_685,tax_general,Waɗanne dokoki ne suke bisa haraji a Nijeriya?,Dokokin haraji sun haɗa da Federal Inland Revenue Service Act da VAT Act.,"doka, haraji, FIRS",Nigeria Tax Act 2025 — General Provisions
TAX_686,tax_general,Menene matsayin mai kula da Sashen Hidima?,Shi ne ke tabbatar da bin doka da tattara haraji yadda ya kamata.,"sashe, haraji, doka",Nigeria Tax Act 2025 — General Provisions
TAX_687,tax_general,Ta yaya gwamnatin ƙasa za ta iya tallafa wa aikin soja?,Ta hanyar amfani da haraji wajen samar da kuɗi da kayan aiki ga sojoji.,"soja, haraji, gwamnati",Nigeria Tax Act 2025 — General Provisions
TAX_688,tin_registration,Menene za a yi don a sami TIN?,A yi rajista da hukumar haraji kuma a cika fom ɗin TIN tare da bayanan mutum ko kamfani.,"TIN, rajista, haraji",Nigeria Tax Administration Act 2025
TAX_689,tin_registration,Waɗanne dokoki ne ake cika don TIN?,A samar da bayanan shaidar kai da cikakken rajistar kasuwanci idan kamfani ne.,"TIN, rajista, doka",Nigeria Tax Administration Act 2025
TAX_690,tin_registration,Littafi Mai Tsarki yana nufin cewa dukan masu biyayya suna da 'yanci ne?,Wannan tambaya ba ta shafi haraji kai tsaye ba; TIN yana da alaƙa da bin doka kawai.,"TIN, doka, rajista",Nigeria Tax Administration Act 2025
TAX_691,tin_registration,Ta yaya gwamnatin ta nuna cewa ta amince da rajista?,Ta hanyar bayar da TIN da takardar shaidar rajista bayan kammala aikace-aikacen.,"TIN, rajista, gwamnati",Nigeria Tax Administration Act 2025
TAX_692,tin_registration,Menene ake bukata don TIN?,"Ana bukatar shaidar kai, adireshi, da bayanan kasuwanci idan akwai.","TIN, bayanai, rajista",Nigeria Tax Administration Act 2025
TAX_693,tin_registration,Menene doka ta ƙunsa game da ƙin bin doka?,Rashin bin doka na iya haifar da tara ko hukunci daga hukumar haraji.,"doka, hukunci, tara",Nigeria Tax Administration Act 2025
TAX_694,tin_registration,Za ka iya kauce wa doka?,"A’a, dole ne a bi doka, musamman wajen haraji da rajista.","doka, haraji, bin doka",Nigeria Tax Administration Act 2025
TAX_695,tin_registration,Ta yaya za a inganta fahimtar haraji?,Ta hanyar ilimantar da jama'a da sauƙaƙa tsarin biyan haraji.,"ilimi, haraji, fahimta",Nigeria Tax Administration Act 2025
TAX_696,tin_registration,Menene sakamakon binciken haraji?,Yana taimaka wajen gano rashin bin doka da inganta tsarin haraji.,"bincike, haraji, doka",Nigeria Tax Administration Act 2025
TAX_697,tin_registration,Za a iya samun bayanin ta hotuna?,"Eh, ana iya amfani da tsarin dijital da hotuna don bayyana bayanan haraji.","dijital, haraji, bayanai",Nigeria Tax Administration Act 2025
TAX_698,paye,Menene tsarin PAYE?,PAYE tsarin ne na cire haraji kai tsaye daga albashin ma'aikaci.,"PAYE, albashi, haraji",Nigeria Tax Act 2025
TAX_699,paye,Menene hakkin ma'aikaci wajen amfani da kayan aiki na gwamnati?,"Ma'aikaci yana da hakkin amfani da kayan aiki ne kawai bisa ƙa'idodin aiki da izinin da aka bayar, ba tare da amfani da su ba bisa son rai.","ma'aikaci, hakki, kayan aiki, gwamnati, ƙa'ida","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_700,paye,Wanene ke da hakkin yin amfani da na'ura mai ƙwaƙwalwa a aiki?,Kawai ma'aikatan da aka ba izini bisa tsarin aiki ne ke da damar amfani da na'urorin kwamfuta na ofis.,"ma'aikata, izini, na'ura, kwamfuta, aiki","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_701,paye,Ta yaya ake ƙididdige harajin kuɗin shiga?,Ana ƙididdige shi bisa kaso na kuɗin shiga na mutum ko ma'aikaci bayan an cire abubuwan da doka ta amince da su.,"haraji, kuɗin shiga, ƙididdiga, kaso, doka","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_702,paye,Menene tsarin cire haraji daga albashi?,"A tsarin PAYE, ana cire haraji kai tsaye daga albashin ma'aikaci kafin ya karɓi kuɗinsa.","PAYE, albashi, cire haraji, ma'aikaci","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_703,paye,Me ya kamata ma'aikata su kiyaye wajen haraji?,Ma'aikata su tabbatar da cewa bayanan albashi da haraji suna da gaskiya kuma sun dace da ƙa'idar gwamnati.,"ma'aikata, haraji, gaskiya, albashi, ƙa'ida","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_704,paye,Menene sakamakon rashin bin dokar haraji?,"Rashin bin dokar haraji na iya jawo tara, hukunci ko ƙarin biyan haraji daga gwamnati.","rashin bin doka, tara, hukunci, haraji","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_705,paye,Ta yaya ma'aikata ke samun bayanin harajinsu?,Ana ba su takardar albashi da ke nuna cikakken bayanin cire haraji da kuɗin da suka karɓa.,"ma'aikata, takardar albashi, haraji, bayani","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_706,paye,Shin ma'aikaci zai iya ƙalubalantar harajin da aka cire masa?,"Eh, zai iya ƙalubalanta idan ya ga akwai kuskure ta hanyar hukumar haraji.","ma'aikaci, ƙalubale, haraji, hukuma","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_707,paye,Me ya kamata ma'aikata su yi idan sun canza aiki?,Su sanar da sabon mai aiki da bayanan harajin su domin ci gaba da tsarin PAYE ba tare da matsala ba.,"canza aiki, ma'aikata, PAYE, haraji","Nigeria Tax Act 2025, Section 13; PAYE Regulations 2025"
TAX_708,personal_income_tax,Menene harajin kuɗin shiga na mutum?,Harajin kuɗin shiga na mutum haraji ne da ake ɗora wa duk wani kuɗin da mutum ya samu.,"haraji, kuɗin shiga, mutum","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_709,personal_income_tax,Waɗanne mutane ne ke biyan harajin kuɗin shiga?,"Duk wanda ke samun kuɗin shiga a Nijeriya, ko mazauni ne ko ɗan ƙasa, yana iya biyan haraji.","mutane, haraji, kuɗin shiga, Nijeriya","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_710,personal_income_tax,Menene ake amfani da harajin kuɗin shiga wajen yi?,"Ana amfani da shi wajen gina ababen more rayuwa, lafiya, ilimi da sauran bukatun gwamnati.","haraji, ababen more rayuwa, gwamnati","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_711,personal_income_tax,Menene tushen samun kuɗin shiga da ake haraji?,"Albashi, kasuwanci, saka jari da sauran hanyoyin samun kuɗi.","albashi, kasuwanci, saka jari, kuɗin shiga","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_712,personal_income_tax,Me ya haɗa cikin kuɗin shiga na mutum?,"Albashi, riba daga kasuwanci, haya da sauran hanyoyin samun kuɗi.","albashi, riba, haya, kuɗin shiga","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_713,personal_income_tax,Shin haraji yana taimaka wa tattalin arziki?,"Eh, haraji yana taimaka wa gwamnati wajen inganta tattalin arziki da ayyukan jama'a.","haraji, tattalin arziki, gwamnati","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_714,personal_income_tax,Menene manufar haraji?,Manufar haraji ita ce tara kuɗi don ayyukan gwamnati da ci gaban ƙasa.,"manufa, haraji, gwamnati, ci gaba","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_715,personal_income_tax,Shin biyan haraji wajibi ne?,"Eh, biyan haraji wajibi ne ga duk wanda doka ta shafa.","haraji, wajibi, doka","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_716,personal_income_tax,Ta yaya ake ƙididdige harajin mutum?,Ana ƙididdige shi bisa kuɗin shiga bayan cire abubuwan da aka amince da su.,"ƙididdiga, haraji, kuɗin shiga","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_717,personal_income_tax,Menene sakamakon rashin biyan haraji?,"Yana iya haifar da tara, hukunci ko binciken gwamnati.","rashin biyan haraji, tara, hukunci","Nigeria Tax Act 2025, Sections 12–31 & Fourth Schedule"
TAX_718,filing,Menene harajin shigar da rahoto?,Tsarin da ake amfani da shi don sanar da gwamnati kuɗin shiga da haraji.,"filing, rahoto, haraji","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_719,filing,Yaushe ake shigar da rahoton haraji?,Ana shigar da rahoto a ƙarshen shekara ko lokacin da doka ta kayyade.,"rahoto, haraji, lokaci","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_720,filing,Menene sakamakon rashin shigar da rahoton haraji?,Zai iya jawo tara ko hukunci daga hukumar haraji.,"rashin rahoto, tara, hukunci","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_721,filing,Me ya kamata a haɗa a rahoton haraji?,"Bayanin kuɗin shiga, cire haraji da duk wasu kuɗaɗen da suka shafi aiki.","rahoto, kuɗin shiga, haraji","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_722,filing,Wanene ke da alhakin shigar da rahoton haraji?,Duk mai samun kuɗin shiga da ya wuce ƙa'idar haraji.,"rahoto, haraji, mai samun kuɗi","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_723,filing,Ta yaya ake gyara kuskure a rahoton haraji?,Ana iya shigar da gyaran rahoto ta hanyar hukumar haraji.,"gyara, rahoto, haraji","Nigeria Tax Administration Act 2025, Sections 24–30"
TAX_724,compliance,Menene bin dokar haraji?,Bin dokar haraji yana nufin bin duk ƙa'idodin da gwamnati ta shimfiɗa.,"bin doka, haraji","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_725,compliance,Me ya kamata a yi don bin doka?,"A bi ƙa'idoji, a shigar da rahoto daidai kuma a biya haraji a kan lokaci.","bin doka, rahoto, haraji","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_726,compliance,Menene muhimmancin bin dokar haraji?,Yana taimakawa wajen guje wa tara da inganta tsarin gwamnati.,"bin doka, muhimmanci, tara","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_727,compliance,Me ya kamata gwamnati ta yi don tabbatar da bin doka?,Ta ƙarfafa wayar da kai da aiwatar da hukunci kan masu karya doka.,"gwamnati, bin doka, hukunci","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_728,compliance,Menene tsarin kula da bin doka?,"Tsari ne na duba, tabbatarwa da hukunta duk wanda ya karya ƙa'ida.","tsari, bin doka, duba","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_729,compliance,Menene sakamakon bin doka?,Yana haifar da tsari mai kyau da kwanciyar hankali a tattalin arziki.,"bin doka, tsari, tattalin arziki","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_730,compliance,Ta yaya ake inganta bin dokar haraji?,Ta hanyar ilimantar da jama'a da sauƙaƙe tsarin biyan haraji.,"bin doka, ilimi, haraji","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_731,compliance,Menene aikin hukumar haraji?,"Tara haraji, bin doka da tabbatar da bin ƙa'idoji.","hukuma, haraji, bin doka","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_732,compliance,Ta yaya ake magance rashin bin doka?,"Ta hanyar bincike, tara da hukunci ga masu karya doka.","rashin bin doka, hukunci","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_733,compliance,Me ya sa bin doka yake da muhimmanci?,Domin yana tabbatar da adalci da ci gaban ƙasa.,"bin doka, muhimmanci, adalci","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_734,compliance,Me ya kamata ma'aikaci ya sani game da haraji?,Ya kamata ya fahimci ƙa'idodi da yadda ake cire haraji daga albashi.,"ma'aikaci, haraji, ƙa'ida","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_735,compliance,Menene ƙa'idodin bin haraji?,"Bin doka, bayar da rahoto da biyan haraji cikin lokaci.","ƙa'ida, bin doka, haraji","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_736,compliance,Menene 'yancin mai biyan haraji?,Yana da hakkin samun cikakken bayani da ƙalubalantar kuskure.,"yanci, mai biyan haraji, bayani","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_737,compliance,Menene ake buƙata don shigar da bayanan haraji?,Ana buƙatar cikakken bayanin kuɗin shiga da takardun aiki.,"bayanin haraji, takardu","Nigeria Tax Administration Act 2025, Sections 40–55"
TAX_738,penalties,Menene hukuncin rashin biyan haraji?,"Yana iya haifar da tara, riba ko hukunci na shari'a.","rashin biyan haraji, hukunci","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_739,penalties,Menene zai faru idan aka ƙi shigar da rahoton haraji?,Za a iya fuskantar tara da bincike daga hukumar haraji.,"rahoto, haraji, tara","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_740,penalties,Menene hukuncin ƙarya a rahoton haraji?,Ana iya hukunta mutum da tara ko tuhuma bisa doka.,"ƙarya, rahoto, hukunci","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_741,penalties,Menene sakamakon rashin bin dokar haraji?,"Rashin bin dokar haraji na iya haifar da tara, biyan kuɗi bayan lokaci, ko hukuncin kotu kamar ɗaurin kurkuku a wasu lokuta.","rashin bin doka, tara, hukunci, kurkuku","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_742,penalties,Ta yaya jinkirin biyan haraji ke shafar gwamnati?,Jinkirin biyan haraji yana rage kudaden shiga na gwamnati kuma yana shafar ayyukan jama'a kamar lafiya da ilimi.,"jinkiri, haraji, gwamnati, kudaden shiga","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_743,penalties,Shin ana iya kauce wa hukunci a wasu yanayi?,"A wasu lokuta, ana iya rage hukunci idan an biya haraji da wuri ko an yi gyara cikin lokaci.","rage hukunci, biyan lokaci, gyara","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_744,penalties,Menene ake yi idan aka gano rashin biyan haraji?,"Ana iya bincike, ƙara tara, ko ɗaukar matakin doka bisa ga dokar haraji.","bincike, tara, doka, rashin biyan haraji","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_745,penalties,Wadanne matakai ake ɗauka wajen tilasta biyan haraji?,"Ana iya amfani da kotu, tara, ko kwace kadarori idan mai biyan haraji ya ki biya.","kotu, tara, kwace, tilasta biyan haraji","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_746,penalties,Shin akwai tsarin neman izini idan aka sami matsala da haraji?,"Eh, ana iya neman ɗaukaka ƙara ko izinin kotu idan akwai sabani kan haraji.","izini, kotu, daukaka kara, sabani","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_747,penalties,Menene ke faruwa idan aka ci gaba da kaucewa haraji?,Ci gaba da kaucewa haraji na iya haifar da hukuncin kotu da ƙarin tara mai tsanani.,"kaucewa haraji, hukunci, tara","Nigeria Tax Administration Act 2025, Sections 70–85"
TAX_748,vat,Menene VAT a tsarin haraji?,VAT haraji ne da ake ƙara wa kaya da ayyuka a lokacin siye da siyarwa.,"VAT, haraji, kaya, siyarwa","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_749,vat,Waɗanne kaya ake amfani da VAT a kansu?,"Ana amfani da VAT a kan kayayyaki da ayyuka kamar abinci, sufuri, da sabis na kasuwanci.","VAT, kaya, ayyuka, kasuwanci","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_750,vat,Wane ne ke biyan VAT?,Masu siye ne ke biyan VAT ta hanyar farashin kaya ko sabis da suka saya.,"VAT, masu siye, farashi","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_751,vat,Ta yaya VAT ke shafar farashin kaya?,VAT yana ƙara farashin kaya da ayyuka ga masu amfani na ƙarshe.,"VAT, farashi, kaya, masu amfani","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_752,vat,Shin VAT yana da muhimmanci ga tattalin arziki?,"Eh, VAT na taimaka wa gwamnati samun kuɗin shiga don ayyukan jama'a.","VAT, tattalin arziki, kudin shiga","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_753,vat,Menene bambanci tsakanin VAT da sauran haraji?,"VAT yana shafar siye da siyarwa kai tsaye, yayin da wasu haraji ke shafar samun kuɗi ko dukiya.","VAT, haraji, siye, siyarwa","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_754,vat,Yaushe ake biyan VAT?,Ana biyan VAT a lokacin siye ko lokacin da aka bayar da sabis.,"VAT, biyan, siye, sabis","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_755,vat,Ta yaya gwamnati ke sarrafa VAT?,Gwamnati tana tattara VAT ta hanyar dillalai da kamfanoni da ke sayar da kaya da sabis.,"VAT, gwamnati, tattara, kamfanoni","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_756,vat,Shin VAT yana da tasiri a kan farashin kasuwa?,"Eh, VAT na iya ƙara farashin kasuwa saboda ƙarin kuɗin haraji.","VAT, kasuwa, farashi","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_757,vat,Waɗanne kaya ake keɓancewa daga VAT?,Wasu kayan abinci da sabis na lafiya na iya kasancewa cikin keɓe daga VAT.,"VAT, keɓe, abinci, lafiya","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_758,self_employed,Menene ma'anar aiki kai tsaye (self-employed)?,Aiki kai tsaye yana nufin mutum yana gudanar da kasuwanci ko aiki ba tare da mai ɗaukar aiki ba.,"self-employed, kasuwanci, aiki kai tsaye","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_759,self_employed,Ta yaya masu aiki da kansu ke biyan haraji?,Suna biyan haraji bisa ribar kasuwancinsu bayan cire kudin aiki.,"self-employed, haraji, riba","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_760,self_employed,Shin masu kasuwanci suna da wajibin haraji?,"Eh, duk masu kasuwanci dole su biya haraji bisa doka.","kasuwanci, haraji, wajibci","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_761,self_employed,Waɗanne ƙa'idoji ne masu sana'a ƙanana za su bi wajen biyan haraji?,"Masu sana'a ƙanana dole ne su yi rajista, su riƙa adana bayanan kuɗaɗensu, su bayyana kuɗin shiga, sannan su biya haraji a kan lokaci.","ƙa'idoji, sana'a, rajista, bayanai, haraji","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_762,self_employed,Ta yaya 'yan kasuwa ke samun riba daga kasuwanci a Nijeriya?,"'Yan kasuwa suna samun riba ta hanyar sayar da kaya ko ayyuka fiye da farashin da suka kashe, tare da kula da kashe kuɗi da tsara kasuwanci yadda ya dace.","kasuwanci, riba, sayarwa, kashe kuɗi","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_763,self_employed,Waɗanne bayanai ya kamata mai sana'a ya adana?,"Ya kamata a adana rikodin kudin shiga, kashe kuɗi, rasit, da sauran takardun kasuwanci na aƙalla shekaru shida.","bayanai, rikodi, rasit, shekaru shida","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_764,self_employed,Shin gwamnati tana tallafa wa ƙananan 'yan kasuwa?,"Eh, gwamnati na iya ba da tallafi kamar rangwamen haraji, horo, da shirye-shiryen ci gaban kasuwanci.","gwamnati, tallafi, rangwame, horo","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_765,self_employed,Ta yaya ake amfani da takardun kasuwanci wajen haraji?,Ana amfani da takardu kamar rasit da bayanan banki wajen tantance kuɗin shiga da harajin da za a biya.,"takardu, rasit, banki, tantance haraji","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_766,self_employed,Shin ya dace a ɓoye kuɗin shiga domin rage haraji?,"A'a, ɓoye kuɗin shiga laifi ne kuma yana iya jawo tara ko hukunci daga hukuma.","ɓoye kuɗi, laifi, tara, hukunci","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_767,self_employed,Waɗanne wajibai ne ke kan masu sana'a?,"Dole ne su yi rajista, su riƙa bayar da rahoto na haraji, su biya haraji a kan lokaci, kuma su kiyaye dokokin kasuwanci.","wajibi, rahoto, rajista, dokoki","Nigeria Tax Act 2025, Sections 12, 29; PITA 2025"
TAX_768,exemptions,Wanene ke da damar samun rangwamen haraji a Nijeriya?,"Wasu ƙungiyoyi kamar na agaji, addini, da ilimi na iya samun rangwamen haraji idan sun cika sharuddan doka.","rangwame, agaji, addini, ilimi","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_769,exemptions,Menene rangwamen haraji?,Rangwamen haraji yana nufin rage ko cire wasu kuɗin haraji da ya kamata a biya bisa doka.,"rangwame, rage haraji, doka","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_770,exemptions,Ta yaya ake samun rangwamen haraji?,Ana samun rangwame ta hanyar cika sharuddan doka da kuma gabatar da takardun da suka dace ga hukumar haraji.,"samun rangwame, sharudda, takardu","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_771,exemptions,Shin kowa na iya samun rangwamen haraji?,"A'a, sai waɗanda suka cancanta bisa ga dokokin haraji ne kawai za su iya samun rangwame.","cancanta, dokoki, rangwame","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_772,exemptions,Shin akwai kudaden shiga da ba a saka musu haraji?,"Eh, wasu kudaden shiga kamar na agaji ko tallafi na iya zama ba su da haraji.","kudaden shiga, ba haraji, agaji","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_773,exemptions,Ta yaya gudummawa ke shafar haraji?,Wasu gudummawa na iya rage harajin da za a biya idan an amince da su a doka.,"gudummawa, rage haraji","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_774,exemptions,Shin kuɗin kula da lafiya na samun rangwame?,"A wasu lokuta, kuɗin kula da lafiya na iya samun rangwame bisa ga dokar haraji.","lafiya, rangwame, haraji","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_775,exemptions,Ta yaya ake amfani da rangwamen haraji?,Ana amfani da rangwame wajen rage jimillar harajin da mutum ko kamfani zai biya.,"amfani, rangwame, rage haraji","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_776,exemptions,Me zai faru idan aka yi amfani da rangwame ba daidai ba?,Yin amfani da rangwame ba daidai ba na iya jawo tara ko hukunci daga hukuma.,"rangwame, kuskure, tara","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_777,exemptions,Me ya kamata a yi kafin neman rangwame?,Ya kamata a tabbatar da cika dukkan sharudda da kuma tattara takardun da ake bukata.,"sharudda, takardu, rangwame","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_778,digital_tax,Menene harajin dijital?,Harajin dijital haraji ne da ake ɗora wa ayyukan kasuwanci na yanar gizo da kamfanonin fasaha.,"dijital, yanar gizo, haraji","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_779,digital_tax,Shin kamfanonin waje suna biyan harajin dijital a Nijeriya?,"Eh, idan suna samar da ayyuka ga 'yan Nijeriya, ana iya tilasta musu biyan haraji.","kamfanoni waje, dijital, haraji","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_780,digital_tax,Waɗanne wajibai ne ke kan kasuwancin dijital?,"Dole ne su yi rajista, su bayyana kuɗin shiga, kuma su biya haraji kamar yadda doka ta tanada.","wajibi, rajista, dijital","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_781,digital_tax,Ta yaya ake biyan harajin dijital?,Ana biya ta hanyar tsarin lantarki da hukumar haraji ta tanada.,"biyan haraji, lantarki","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_782,digital_tax,Me yasa ake buƙatar rikodin kasuwancin dijital?,Domin tabbatar da sahihancin bayanai da kuma tantance harajin da za a biya.,"rikodi, sahihanci, haraji","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_783,digital_tax,Menene haramun a kasuwancin dijital?,"Cin hanci, ɓoye bayanai, da gujewa haraji duk haramun ne.","cin hanci, ɓoye bayanai","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_784,digital_tax,Waɗanne dokoki ke kula da kasuwancin dijital?,Dokokin haraji da na fasahar sadarwa ne ke tsara yadda ake gudanar da kasuwancin dijital.,"dokoki, fasaha, dijital","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_785,digital_tax,Shin duk kasuwancin dijital suna biyan haraji?,"Eh, duk kasuwancin dijital da ke samun kuɗin shiga daga Nijeriya dole ne su biya haraji bisa doka.","dijital, kasuwanci, haraji, kudin shiga","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_786,digital_tax,Menene hukuncin gujewa harajin dijital?,Gujewa haraji laifi ne kuma yana iya jawo tara mai tsanani ko hukunci daga hukuma.,"gujewa haraji, dijital, hukunci, tara","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_787,digital_tax,Ta yaya gwamnati ke sa ido kan kasuwancin dijital?,Gwamnati na amfani da tsarin fasaha da bayanan banki don bibiyar kudaden shiga na kasuwancin dijital.,"sa ido, dijital, gwamnati, bayanai","Nigeria Tax Act 2025, Section 9; SEP Order 2020"
TAX_788,tax_general,Menene haraji a sauƙaƙe?,Haraji kuɗi ne da gwamnati ke karɓa daga mutane da kamfanoni domin samar da ayyukan jama'a.,"haraji, gwamnati, kudin shiga",Nigeria Tax Act 2025 — General Provisions
TAX_789,tax_general,Me ya sa ake biyan haraji?,"Ana biyan haraji domin gwamnati ta samar da abubuwa kamar hanyoyi, makarantu, asibitoci da tsaro.","dalili, haraji, gwamnati, ayyuka",Nigeria Tax Act 2025 — General Provisions
